36.9933925230445,-0.113001600603686,-0.996932192311637,-0.997994668194248,-0.116062649629539,-0.156708971823662,-0.0983611308202214,-0.124641138189345,-0.131092684542322,-0.122646181156903,-0.114655611899661,-0.60921071911339,-0.9137111323298,-0.11002101511272,-0.162228190950795,-0.752879365516321,-0.997816683714288,-0.0775282086230517,-0.118495355088649,-0.0804056295955996,-0.995047366683771,-0.0809026346938272,-0.0873132688788807,-0.941641175876944,-0.216273736474738,-0.996943441404816,-0.132107501812998,-0.998220866681238,-0.969599368100626,-0.996890944716982,-0.998249503333512,-0.108461346352573,-0.997562140339176,-0.0703555487207331,-0.0759887938315256,-0.087785069734849,-0.08697555032113,-0.0688968643754107,-0.088079304181466,-0.0809732995864697,-0.15438002968118,-0.997776828330142,-0.162821743622726,-0.112288793169693,-0.139815644936364,-0.0946452431569192,-0.119628814158482,-0.996904247612888,-0.792708476520716,-0.996476995445121,-0.0947398829573518,-0.19803984344297,-0.409465469981809,-0.146369646576368,-0.0878325078647117,-0.0733327368534551,-0.0872550033911059,-0.157111573349148,-0.0822016602962119,-0.177300556382537,-0.0687982770515786,-0.550165506028692,-0.0837794274820336,-0.104602453403436,-0.983198938231298,-0.992731152904847,-0.169035996772118,-0.098100152734467,-0.998440336998251,-0.0686557433893834,-0.103950496407471,-0.997146083680562,-0.0709494362500252,-0.0690592111515315,-0.206612796677193,-0.240224421615582,-0.99940029814953,-0.137873594076911,-0.148548296193717,-0.0836647182059131,-0.986624669281111,-0.15655072233967,-0.10334268668556,-0.0827746432306642,-0.104162252802675,-0.980427955759764,-0.99858535738624,-0.995917713502916,-0.115542341611895,-0.113829027702219,-0.166092536725628,-0.0772315334481899,-0.22714882397146,-0.204039059794144,-0.264675038107067,-0.985480603003862,-0.0992236240030928,-0.997776513090007,-0.111299024122766,-0.093974506023603
-0.113001600603686,42.3585234666506,-0.0415607032480598,-0.134642498226483,-0.998078960557284,-0.998032842708833,-0.998678740218,-0.997629918325006,-0.208963631247454,-0.996885381312446,-0.997454367379195,-0.234442391390349,-0.36334355404888,-0.0960492606731712,-0.115791617826188,-0.420387300111749,-0.0882294994755484,-0.103344774924072,-0.122980498826198,-0.106593578973119,-0.0293243142405331,-0.132743468639244,-0.997778607915933,-0.16248786163974,-0.993830115877627,-0.0354794727205122,-0.998157007586571,-0.105317256391321,-0.276421534287882,-0.0348254269372861,-0.068105554905429,-0.220574658314214,-0.0456941162923278,-0.112360472483781,-0.104834218312868,-0.995732438704318,-0.132328214600341,-0.111830508823195,-0.997317534355917,-0.100428552828845,-0.996408847574894,-0.0715298388338495,-0.149263331529311,-0.132626704120206,-0.996055494556966,-0.153803282116664,-0.997789236641818,-0.0539851381962907,-0.127599811339238,-0.0376332795337032,-0.998048057152776,-0.995571594302582,-0.204117662281288,-0.142489818480987,-0.995815579050426,-0.119161708137841,-0.10635793220113,-0.124339161095408,-0.116720066474711,-0.992074386784069,-0.106683477551353,-0.81679640394962,-0.995379262942436,-0.998254898053942,-0.242192474475829,-0.107403324204632,-0.998312322452116,-0.995468730162764,-0.114997428604286,-0.11684487517015,-0.998893370896937,-0.0397795581645554,-0.137285619417014,-0.121383510661104,-0.99493213730075,-0.437034383364823,-0.0787209802739587,-0.998535644986487,-0.995057962080532,-0.104719223465646,-0.150275999915391,-0.99629953953613,-0.999314310687098,-0.267688003456341,-0.11212050681592,-0.0956471712577019,-0.128941484374962,-0.0301508970727595,-0.99666951975474,-0.26308364678169,-0.105220603260347,-0.107458010445287,-0.107098526222314,-0.981505660857685,-0.135256825292335,-0.1387954778229,-0.996950995522934,-0.0475194162643089,-0.996997497284765,-0.999800399508325
-0.996932192311637,-0.0415607032480598,32.9163588645657,-0.995241053313785,-0.0467383011230755,-0.0870414296691132,-0.0285043897869164,-0.0555794615199929,-0.0858753797961821,-0.0539599482755892,-0.0456677652553953,-0.570820437336586,-0.882317211804927,-0.07224334333199,-0.123562952565563,-0.708496697275643,-0.998465126601174,-0.0389945959810167,-0.0789338602661601,-0.0416690063805722,-0.999683718599632,-0.0403802602007645,-0.0178532019658105,-0.92418597482823,-0.14463412772983,-0.999709144644802,-0.0627199229461499,-0.997573824146402,-0.948962685339998,-0.999708927679816,-0.999624005551802,-0.0622989383367481,-0.998762986013547,-0.031151023814843,-0.0373414780045034,-0.0193428809692324,-0.0465258193989974,-0.0297186282195473,-0.0188902535653881,-0.0426659423739689,-0.0857389815618506,-0.999338919804864,-0.121877280201738,-0.0720168225738383,-0.0714717987132585,-0.0527994124779795,-0.050477590660342,-0.999717858486102,-0.768237368588929,-0.999980348227019,-0.0252425864902332,-0.12854684855816,-0.368341305585089,-0.105726474182386,-0.0193552045055649,-0.033682920561553,-0.0485852703175071,-0.117808927975679,-0.0427825313147749,-0.103356835784333,-0.0299731049712734,-0.483122060617537,-0.0154282621572097,-0.035099645946349,-0.966740477122306,-0.986214564076198,-0.0975866552930634,-0.029891486772985,-0.993451106451059,-0.0291320575419888,-0.0340080028431895,-0.999901290127163,-0.0300485420901213,-0.0292278310183117,-0.134947522958436,-0.182093640096088,-0.998914191593556,-0.0681829108564841,-0.0805750950251255,-0.0450811457501164,-0.975783900117033,-0.0879346294116921,-0.0330362822298085,-0.033396462806287,-0.0652273848943353,-0.972283575846925,-0.995969110459452,-0.999927100091057,-0.0469395106311579,-0.0649716357135841,-0.128195520138299,-0.0384124537869736,-0.189802325371204,-0.129096169568046,-0.225868979497492,-0.975166945674912,-0.0303704652334528,-0.999777427111142,-0.0425218719409282,-0.0226346339887376
-0.997994668194248,-0.134642498226483,-0.995241053313785,35.6362965180961,-0.141318911212818,-0.180747208403477,-0.122963197226475,-0.150198316203494,-0.0774479545180663,-0.14881684286521,-0.140463095252754,-0.565644337556047,-0.899193248897906,-0.0528759292777743,-0.105789153911825,-0.725261664207899,-0.998908091271657,-0.0205680600795073,-0.0621193112297193,-0.0235350763867483,-0.994397437342816,-0.0247865711300996,-0.112670803421353,-0.921300060560511,-0.235129946694464,-0.993733013178481,-0.15703320469541,-0.999563647931407,-0.960788117794113,-0.99367645313378,-0.997536277334627,-0.0551866642085268,-0.993017963256885,-0.0136549508306289,-0.0190711250377519,-0.114719222464693,-0.0308452666917081,-0.0121827217323667,-0.113860796773966,-0.0239307436273993,-0.180116419855739,-0.997958320678974,-0.107361255261924,-0.0561836759639849,-0.166256394619656,-0.0391646837089736,-0.145113600786714,-0.996686989562025,-0.75585337172639,-0.994990927618789,-0.11996611918425,-0.221440181027086,-0.358822596484081,-0.0906404464865209,-0.114713348166638,-0.0168243620915214,-0.0303767771057134,-0.100892557616132,-0.0256177220057884,-0.192116253209308,-0.0119385927448399,-0.54517651317005,-0.11088451049501,-0.129712821688865,-0.976644295521123,-0.983497490453435,-0.189612269094787,-0.125285464622969,-0.993175398298967,-0.0120853293222673,-0.128347598646412,-0.994587740692103,-0.0149770581786464,-0.0126195090008214,-0.225729053001806,-0.196672267124641,-0.996855469623517,-0.162210974976631,-0.175403754853581,-0.0267408504486339,-0.97611242687165,-0.182286276228886,-0.127133537680443,-0.0312341649177468,-0.0474554221714369,-0.966477049305122,-0.999945083554469,-0.994212371510328,-0.141934568749027,-0.0621059903119877,-0.109378300636738,-0.0203867428422988,-0.170904713632505,-0.21495347934631,-0.209592558945573,-0.97416950985859,-0.125420049051791,-0.995012407196568,-0.137475964603569,-0.116039329484893
-0.116062649629539,-0.998078960557284,-0.0467383011230755,-0.141318911212818,40.1478425276113,-0.999011338795779,-0.999760632104183,-0.999944842334935,-0.148789351400094,-0.999842719783354,-0.999954587912734,-0.187961849076487,-0.346313815206112,-0.0349236028266269,-0.0553194883057515,-0.386963894894591,-0.0951300442522527,-0.0419660960885421,-0.0620407902951529,-0.0452488987865013,-0.0358828209368968,-0.0715254240433393,-0.999582267118972,-0.144710829894836,-0.989991129099191,-0.0392277903388124,-0.999860164186209,-0.112049284844093,-0.267995428820335,-0.0385856916507051,-0.0736392436842418,-0.160309857337475,-0.0477977440794266,-0.0509659544244318,-0.0434496635766548,-0.999235339361317,-0.0711545942449045,-0.0504236263061902,-0.999580988492818,-0.0390656328079748,-0.999180097218829,-0.0779054867204651,-0.0889663025835189,-0.0716747569687672,-0.99945315050493,-0.092823290038153,-0.999984453540835,-0.0603835161867172,-0.0922993344499819,-0.0431207020724027,-0.99976756954992,-0.996279088987338,-0.1494282245207,-0.0819526832944602,-0.999261175109258,-0.0578187875065684,-0.045066168767491,-0.0638383603923613,-0.0554314910935044,-0.983755451547518,-0.045254752248964,-0.795272608782845,-0.999037186221747,-0.999927474908144,-0.237096746914833,-0.103013174261834,-0.99577373631325,-0.999322869787143,-0.11459739300526,-0.0554585887929994,-0.999800981151206,-0.0441000897747485,-0.076022221380291,-0.0600214983019075,-0.991258771338825,-0.38246625012296,-0.0820850951747222,-0.999662150465171,-0.998983283872403,-0.043392688297077,-0.143415661763962,-0.999090101682826,-0.999574386136731,-0.207828935397635,-0.0509967190402363,-0.0865394021592293,-0.135094365122165,-0.0355952073076681,-0.999806330399848,-0.203400223549573,-0.0447609513198817,-0.0460927843145051,-0.0475709552177919,-0.969602670526341,-0.0765263003369489,-0.131384668345648,-0.999745671786287,-0.0514340234164927,-0.999867528547997,-0.998173739234895
-0.156708971823662,-0.998032842708833,-0.0870414296691132,-0.180747208403477,-0.999011338795779,42.1384533447089,-0.998259572616896,-0.999208944353305,-0.170134695136239,-0.998845920873432,-0.998746946257015,-0.225450192324493,-0.387644534064683,-0.0562530373374973,-0.0785579477817209,-0.425832254438509,-0.134735854008342,-0.0619594234123243,-0.0835307778570679,-0.0653364613158859,-0.0757831989164476,-0.0914584727130621,-0.997417559081247,-0.1885018615794,-0.994867002516179,-0.0799663087276258,-0.999608114100294,-0.151628214191657,-0.309722072002949,-0.0793221319855324,-0.113755689790852,-0.180665561568271,-0.0889707676982561,-0.0706134891069113,-0.0633718548987256,-0.996623024265577,-0.0913330992760898,-0.0700160467478348,-0.997321551451264,-0.0592151930708804,-0.999574621106904,-0.117746672290603,-0.112001528462093,-0.0928552521668697,-0.999059862789413,-0.113155467859566,-0.999070326788153,-0.1002753450555,-0.134938629449371,-0.083338426438708,-0.997937863496126,-0.999097741464022,-0.180978137213855,-0.10439888499602,-0.996666547148737,-0.0775408136252566,-0.0654285348769863,-0.0868237271441118,-0.0755247589751256,-0.988260773012219,-0.0648766853204613,-0.820134859989969,-0.9962144266763,-0.998525212396023,-0.278641424274344,-0.145481168055905,-0.99827024083032,-0.997047465702112,-0.156141818212669,-0.0750082509107505,-0.998583223136227,-0.0846630504853898,-0.0955246067054314,-0.0795570547974279,-0.995675280195957,-0.405609784256791,-0.122804090559247,-0.999813252816322,-0.998814518066533,-0.0636224094342043,-0.186092782903512,-0.999571185244729,-0.998511092229337,-0.226736828102248,-0.0719929890508746,-0.129880350923796,-0.174725411790808,-0.0758415159170128,-0.998460997358885,-0.223591047016137,-0.0682151437314023,-0.06604784220551,-0.0733239014714268,-0.976299582149122,-0.103484627524733,-0.174229964805797,-0.997807943002825,-0.092096443978258,-0.998416857250837,-0.997244534002256
-0.0983611308202214,-0.998678740218,-0.0285043897869164,-0.122963197226475,-0.999760632104183,-0.998259572616896,40.0335294862063,-0.999475728452096,-0.159218040282331,-0.999275804968907,-0.999620363771111,-0.187376126332356,-0.334738411573569,-0.0456663384608158,-0.0650675821240479,-0.381634726956805,-0.0766312497389789,-0.0533390158544846,-0.0726572197656129,-0.0565720905850093,-0.017374003378225,-0.0828708827478522,-0.999864173119274,-0.132368551306225,-0.989178875942011,-0.0212714039574349,-0.999387359791161,-0.093614804085322,-0.253512497797346,-0.020626366255196,-0.0553675446143196,-0.171174173179006,-0.030187503583309,-0.0624858834410861,-0.0548536736881305,-0.999158801674595,-0.0823849088507243,-0.0619701929612293,-0.999755045690564,-0.0503693472469311,-0.998100288075813,-0.0594780346341884,-0.0987409886898517,-0.0824220927604248,-0.998497390177211,-0.103927854733166,-0.999626878268549,-0.0419285457564787,-0.0860279404843098,-0.0248231110266746,-0.999938531610569,-0.994861158360476,-0.153907772478389,-0.0920465680581834,-0.999195658655819,-0.0692913743275922,-0.0562594262901749,-0.0736994434081005,-0.0667340886083318,-0.984526320417403,-0.0567963219713765,-0.791892018757979,-0.998997723509636,-0.999937585125311,-0.22162625906301,-0.0869419519320926,-0.995524844034713,-0.998995583466271,-0.0976316329963233,-0.0670160035799127,-0.999979458270302,-0.0260330487644971,-0.0875591730462113,-0.0715768156568527,-0.990582557187237,-0.390357509077945,-0.0642580194831864,-0.999207641269519,-0.997766690910318,-0.0546516683575198,-0.12804584638889,-0.997968521557726,-0.999896093841608,-0.219157718191035,-0.0618753834570056,-0.0716159964829725,-0.116822619763808,-0.0172998697452609,-0.999325483011468,-0.214145318452981,-0.0544166616740109,-0.0574770162846292,-0.0559833345250548,-0.970616888097327,-0.0841873834284818,-0.116121835582142,-0.999617761408614,-0.0334554443168367,-0.99951519625443,-0.999042785511322
-0.124641138189345,-0.997629918325006,-0.0555794615199929,-0.150198316203494,-0.999944842334935,-0.999208944353305,-0.999475728452096,40.2046577434878,-0.143910785150647,-0.999943133605977,-0.999943473708721,-0.18838387353714,-0.351947792074017,-0.0299144938238367,-0.0507883757713011,-0.389612782549434,-0.104085825612358,-0.0366502694930289,-0.0570879703752718,-0.0399565926909635,-0.0448544671210045,-0.0662175053629734,-0.999274094978607,-0.150753646862186,-0.990237060202844,-0.0479403897561782,-0.999919343281185,-0.120971613175754,-0.275025179056181,-0.0472997828705292,-0.0824930647743665,-0.155217866322881,-0.0563465424951665,-0.0455772094964558,-0.0381184940406493,-0.999095397953467,-0.0659025732242031,-0.0450220608651166,-0.999323602944061,-0.0337838828711754,-0.999530725803105,-0.0868313065805909,-0.0844160853407179,-0.0666567325412445,-0.999741140618645,-0.0876281567363787,-0.999985793796591,-0.0693255211156025,-0.0954617456434221,-0.0519923063351559,-0.999513625912223,-0.996802096004715,-0.147422922536938,-0.0772492552348468,-0.999116076828042,-0.0524517514709431,-0.0398368914621817,-0.0592509998719499,-0.0501473213028487,-0.983248703134236,-0.0398565468359819,-0.796863601555625,-0.99887868629609,-0.999751900755515,-0.244599810197407,-0.110827909683314,-0.995740036366369,-0.999303588548298,-0.122830824337203,-0.0500508443010571,-0.999546313839211,-0.0528636314268279,-0.0706205989320549,-0.0546139348989324,-0.99143773574969,-0.378762951179835,-0.0907291422220787,-0.999714550464561,-0.999396291880955,-0.0381318498248707,-0.150891569833257,-0.999460989444818,-0.999252441787569,-0.202501773069241,-0.0459188519476271,-0.0938157023639992,-0.143935852439024,-0.0444671104262493,-0.999864244458159,-0.198357016177013,-0.0402764600568772,-0.0407707283357972,-0.043687291347429,-0.96899286892512,-0.0730003600812341,-0.138812519789678,-0.999633191702682,-0.060154804835939,-0.999863897525498,-0.997592665948502
-0.131092684542322,-0.208963631247454,-0.0858753797961821,-0.0774479545180663,-0.148789351400094,-0.170134695136239,-0.159218040282331,-0.143910785150647,46.8106835385205,-0.133377689730326,-0.139363583619949,-0.865957836548909,-0.473023356900038,-0.993420202715373,-0.994730874773016,-0.713827374777935,-0.0664448746483724,-0.993334229620776,-0.99618842840871,-0.993785194953817,-0.0619128950758137,-0.996075130262615,-0.145955498247269,-0.457006147497081,-0.254734029696322,-0.107354491469956,-0.154808586214213,-0.0719014116444963,-0.332902437099362,-0.107053318561845,-0.0847561159819744,-0.999642224512521,-0.134932395903146,-0.993875818312841,-0.993417825345604,-0.119007952497786,-0.996288496281073,-0.993750058457163,-0.138781476230129,-0.99317313234692,-0.141334860799967,-0.0720027909753504,-0.997450767236818,-0.996930278818535,-0.129091954677363,-0.997930319443061,-0.14500979870156,-0.068687735041349,-0.702711997917188,-0.0803040655258296,-0.148516651286157,-0.180652571437056,-0.957883146714007,-0.997485714761072,-0.119929193155492,-0.994636848946783,-0.994019023815281,-0.995729967449829,-0.99481919996563,-0.3185556365369,-0.993250784028792,-0.557899717257676,-0.115870797072477,-0.15087543855617,-0.277275754029754,-0.246080816333569,-0.22741770972518,-0.115108759377831,-0.185535363678364,-0.994192908412118,-0.162890539234759,-0.0990882305658666,-0.995914227197291,-0.99460538428612,-0.250753363149675,-0.966127161712013,-0.120729949021935,-0.164857070982517,-0.122048441467539,-0.993723968065943,-0.290788696258675,-0.141363466896727,-0.173032972990831,-0.996697534393005,-0.995028193179884,-0.316325068209802,-0.0848522124330144,-0.0796897182470859,-0.129379566989795,-0.998199609157705,-0.993459579376844,-0.993735646191773,-0.988950433066486,-0.37746945844527,-0.986993798564079,-0.297408694394694,-0.132171786359512,-0.106809710374541,-0.132939994366372,-0.201242880854891
-0.122646181156903,-0.996885381312446,-0.0539599482755892,-0.14881684286521,-0.999842719783354,-0.998845920873432,-0.999275804968907,-0.999943133605977,-0.133377689730326,39.729940446372,-0.999942904962232,-0.178969317648309,-0.346736028784704,-0.0192886358455487,-0.040139964535982,-0.382022205103227,-0.102749083129055,-0.0260617549447437,-0.0464686977226789,-0.0293661963225119,-0.0434748896941781,-0.0556436906591143,-0.999223952519771,-0.145373362081819,-0.988911113641513,-0.0460799563510782,-0.999740294402677,-0.119603012063319,-0.271140899550804,-0.0454415910224782,-0.0809268372824309,-0.144724378692459,-0.0542050007169961,-0.0350026878583881,-0.027532625099056,-0.999331743988906,-0.0553211640474219,-0.0344491634471276,-0.999349374110735,-0.0231898315837096,-0.99947694189101,-0.0854081856228041,-0.0737912048890714,-0.0560495626151894,-0.999829715773448,-0.0770573909090071,-0.999921176359067,-0.0679108350527018,-0.0874944956401358,-0.0504268689490118,-0.999430669839292,-0.996290369168036,-0.137122989060045,-0.0666257806983014,-0.999342601296636,-0.0418775869674006,-0.0292383733201566,-0.0486093414896616,-0.0395605367894175,-0.981262644503244,-0.0292809089414275,-0.791737265123677,-0.999151301778753,-0.999636350165556,-0.241249528445553,-0.107591684299971,-0.994751363401718,-0.999573616304257,-0.120254129328338,-0.0394813430504412,-0.999302928003796,-0.0510988769882894,-0.0600633438175658,-0.0440469076144622,-0.990163773019202,-0.368874132700137,-0.0887916511817597,-0.999423524365719,-0.999552439475396,-0.02753664154108,-0.147246927530265,-0.999405066305952,-0.998901001100305,-0.192134571990881,-0.0353057311479827,-0.0898139450555034,-0.14246514499304,-0.0428968067730985,-0.999969233059554,-0.187942607364577,-0.0296219624424236,-0.0301846644124058,-0.0330377091899749,-0.966335337904846,-0.0623880005462267,-0.13507921364533,-0.999721027791181,-0.0583187599581523,-0.999934317894965,-0.996945456499476
